Price,Rooms,Suburb,Postcode,Bathroom,Bedroom2,Car,Landsize,BuildingArea,YearBuilt,Type,zipcode,airbnb_price_mean,airbnb_record_count,airbnb_weekly_price_mean,airbnb_monthly_price_mean
931000.0,2,Reservoir,3073.0,1.0,2.0,1.0,487.0,,,h,,,,,
810000.0,2,Reservoir,3073.0,1.0,2.0,2.0,950.0,,,h,,,,,
535000.0,2,Reservoir,3073.0,1.0,2.0,1.0,234.0,92.0,2014.0,h,,,,,
920000.0,3,Reservoir,3073.0,2.0,3.0,2.0,623.0,,,h,,,,,
800000.0,3,Reservoir,3073.0,1.0,3.0,5.0,4679.0,170.0,1975.0,h,,,,,
510000.0,3,Reservoir,3073.0,1.0,3.0,2.0,543.0,135.0,1965.0,h,,,,,
651000.0,3,Reservoir,3073.0,2.0,3.0,3.0,649.0,114.0,1950.0,h,,,,,
502500.0,3,Reservoir,3073.0,1.0,2.0,2.0,491.0,,,h,,,,,
365000.0,2,Reservoir,3073.0,1.0,2.0,1.0,360.0,83.0,1960.0,h,,,,,
405000.0,2,Reservoir,3073.0,1.0,2.0,1.0,171.0,94.0,2009.0,u,,,,,
620500.0,3,Reservoir,3073.0,2.0,3.0,1.0,158.0,117.0,2011.0,t,,,,,
730000.0,3,Reservoir,3073.0,1.0,2.0,1.0,546.0,,,h,,,,,
260000.0,1,Reservoir,3073.0,1.0,1.0,1.0,141.0,80.0,2000.0,h,,,,,
665000.0,3,Reservoir,3073.0,1.0,3.0,4.0,503.0,,,h,,,,,
625000.0,3,Reservoir,3073.0,2.0,3.0,1.0,267.0,186.0,2003.0,h,,,,,
357500.0,2,Reservoir,3073.0,1.0,2.0,1.0,129.0,,,u,,,,,
427500.0,2,Reservoir,3073.0,1.0,2.0,1.0,146.0,84.0,1980.0,u,,,,,
851000.0,4,Reservoir,3073.0,2.0,4.0,2.0,581.0,244.0,2006.0,h,,,,,
998000.0,3,Reservoir,3073.0,2.0,3.0,3.0,479.0,153.0,1950.0,h,,,,,
1030000.0,4,Reservoir,3073.0,2.0,4.0,3.0,630.0,190.0,1935.0,h,,,,,
498000.0,2,Reservoir,3073.0,1.0,2.0,3.0,310.0,,,h,,,,,
410000.0,2,Reservoir,3073.0,1.0,2.0,1.0,180.0,61.0,2004.0,u,,,,,
450000.0,2,Reservoir,3073.0,1.0,2.0,1.0,95.0,,,u,,,,,
341000.0,1,Reservoir,3073.0,1.0,1.0,1.0,125.0,,,u,,,,,
270000.0,2,Reservoir,3073.0,1.0,2.0,1.0,0.0,,,u,,,,,
900000.0,3,Reservoir,3073.0,2.0,3.0,2.0,634.0,,,h,,,,,
500000.0,3,Reservoir,3073.0,1.0,3.0,1.0,320.0,,,h,,,,,
1015000.0,4,Reservoir,3073.0,1.0,4.0,1.0,518.0,135.0,1920.0,h,,,,,
915000.0,3,Reservoir,3073.0,3.0,3.0,2.0,618.0,153.0,1960.0,h,,,,,
380000.0,2,Reservoir,3073.0,1.0,2.0,1.0,159.0,,1990.0,h,,,,,
468000.0,2,Reservoir,3073.0,2.0,3.0,2.0,234.0,,,u,,,,,
800000.0,3,Reservoir,3073.0,1.0,3.0,2.0,570.0,,1950.0,h,,,,,
380000.0,2,Reservoir,3073.0,1.0,2.0,1.0,149.0,70.0,1980.0,u,,,,,
600000.0,3,Reservoir,3073.0,1.0,3.0,1.0,370.0,,,h,,,,,
530000.0,3,Reservoir,3073.0,2.0,3.0,1.0,229.0,130.0,2008.0,t,,,,,
592000.0,3,Reservoir,3073.0,1.0,3.0,1.0,270.0,160.0,2016.0,t,,,,,
611000.0,2,Reservoir,3073.0,1.0,2.0,2.0,379.0,,,h,,,,,
440000.0,2,Reservoir,3073.0,1.0,2.0,2.0,132.0,83.0,1980.0,u,,,,,
650000.0,3,Reservoir,3073.0,1.0,3.0,3.0,620.0,114.0,1960.0,h,,,,,
416000.0,2,Reservoir,3073.0,1.0,2.0,1.0,159.0,70.0,2000.0,t,,,,,
610000.0,3,Reservoir,3073.0,1.0,3.0,2.0,492.0,,,h,,,,,
890000.0,3,Reservoir,3073.0,2.0,3.0,2.0,634.0,,,h,,,,,
301000.0,3,Reservoir,3073.0,1.0,3.0,1.0,0.0,63.0,1970.0,u,,,,,
865000.0,3,Reservoir,3073.0,1.0,2.0,3.0,560.0,110.0,1950.0,h,,,,,
436000.0,2,Reservoir,3073.0,1.0,2.0,1.0,140.0,,2011.0,u,,,,,
650000.0,4,Reservoir,3073.0,1.0,4.0,2.0,650.0,,1965.0,h,,,,,
432000.0,2,Reservoir,3073.0,1.0,2.0,1.0,137.0,,,u,,,,,
650000.0,3,Reservoir,3073.0,1.0,3.0,1.0,700.0,98.0,1950.0,h,,,,,
836000.0,2,Reservoir,3073.0,1.0,2.0,3.0,821.0,,,h,,,,,
401000.0,2,Reservoir,3073.0,1.0,2.0,1.0,184.0,77.0,1965.0,u,,,,,
635000.0,2,Reservoir,3073.0,1.0,2.0,1.0,608.0,,,h,,,,,
491000.0,2,Reservoir,3073.0,1.0,2.0,1.0,168.0,93.0,1970.0,u,,,,,
420000.0,2,Reservoir,3073.0,1.0,2.0,0.0,207.0,,,u,,,,,
810000.0,3,Reservoir,3073.0,1.0,3.0,2.0,564.0,558.0,1960.0,h,,,,,
780000.0,3,Reservoir,3073.0,1.0,3.0,2.0,457.0,,,h,,,,,
520000.0,2,Reservoir,3073.0,1.0,2.0,1.0,135.0,,1980.0,u,,,,,
660000.0,3,Reservoir,3073.0,1.0,3.0,1.0,754.0,,,h,,,,,
555000.0,2,Reservoir,3073.0,1.0,2.0,2.0,229.0,92.0,1970.0,h,,,,,
350000.0,2,Reservoir,3073.0,1.0,2.0,1.0,0.0,72.0,2016.0,t,,,,,
540000.0,3,Reservoir,3073.0,2.0,3.0,2.0,215.0,146.0,2003.0,h,,,,,
678000.0,3,Reservoir,3073.0,2.0,3.0,1.0,230.0,,2009.0,t,,,,,
812000.0,3,Reservoir,3073.0,1.0,3.0,2.0,696.0,,1950.0,h,,,,,
682000.0,3,Reservoir,3073.0,1.0,3.0,1.0,750.0,103.0,1970.0,h,,,,,
380000.0,2,Reservoir,3073.0,1.0,2.0,1.0,83.0,85.0,2010.0,t,,,,,
350000.0,1,Reservoir,3073.0,1.0,1.0,2.0,96.0,45.0,2009.0,u,,,,,
750000.0,4,Reservoir,3073.0,2.0,4.0,4.0,820.0,197.0,1965.0,h,,,,,
495000.0,2,Reservoir,3073.0,1.0,2.0,1.0,96.0,73.0,2013.0,t,,,,,
644000.0,2,Reservoir,3073.0,1.0,2.0,2.0,455.0,,1940.0,h,,,,,
895500.0,4,Reservoir,3073.0,2.0,4.0,4.0,864.0,,,h,,,,,
500000.0,3,Reservoir,3073.0,1.0,3.0,1.0,359.0,109.0,1960.0,u,,,,,
940000.0,3,Reservoir,3073.0,1.0,3.0,2.0,756.0,,,h,,,,,
755000.0,2,Reservoir,3073.0,1.0,2.0,2.0,0.0,,,h,,,,,
568000.0,2,Reservoir,3073.0,1.0,2.0,1.0,120.0,,,t,,,,,
350000.0,2,Reservoir,3073.0,1.0,2.0,1.0,102.0,67.0,1970.0,u,,,,,
452000.0,2,Reservoir,3073.0,1.0,2.0,1.0,0.0,,,u,,,,,
335000.0,2,Reservoir,3073.0,1.0,2.0,1.0,0.0,54.0,2012.0,u,,,,,
585000.0,3,Reservoir,3073.0,1.0,3.0,3.0,620.0,,,h,,,,,
360000.0,2,Reservoir,3073.0,1.0,2.0,1.0,139.0,,,u,,,,,
380000.0,2,Reservoir,3073.0,1.0,2.0,1.0,220.0,,2011.0,u,,,,,
546000.0,3,Reservoir,3073.0,1.0,3.0,2.0,592.0,84.0,1960.0,h,,,,,
400000.0,3,Reservoir,3073.0,1.0,3.0,1.0,172.0,97.0,1970.0,u,,,,,
1700000.0,4,Reservoir,3073.0,2.0,4.0,4.0,601.0,,,h,,,,,
592500.0,3,Reservoir,3073.0,2.0,3.0,1.0,215.0,,,h,,,,,
830000.0,3,Reservoir,3073.0,1.0,1.0,1.0,509.0,,1928.0,h,,,,,
360000.0,2,Reservoir,3073.0,1.0,2.0,1.0,132.0,65.0,2010.0,u,,,,,
655000.0,3,Reservoir,3073.0,1.0,2.0,1.0,644.0,,,h,,,,,
410000.0,3,Reservoir,3073.0,1.0,3.0,1.0,250.0,105.0,1960.0,h,,,,,
836000.0,2,Reservoir,3073.0,1.0,2.0,1.0,931.0,121.0,1970.0,h,,,,,
635000.0,2,Reservoir,3073.0,2.0,2.0,2.0,654.0,,,h,,,,,
811000.0,4,Reservoir,3073.0,2.0,4.0,3.0,525.0,525.0,,h,,,,,
650000.0,2,Reservoir,3073.0,1.0,2.0,1.0,750.0,,,h,,,,,
765000.0,3,Reservoir,3073.0,1.0,3.0,2.0,551.0,,,h,,,,,
440000.0,2,Reservoir,3073.0,1.0,2.0,2.0,132.0,83.0,1980.0,u,,,,,
715000.0,3,Reservoir,3073.0,2.0,3.0,2.0,251.0,,,h,,,,,
670000.0,4,Reservoir,3073.0,2.0,4.0,2.0,578.0,,,h,,,,,
376000.0,2,Reservoir,3073.0,1.0,2.0,1.0,104.0,77.0,1970.0,u,,,,,
323000.0,2,Reservoir,3073.0,1.0,2.0,1.0,0.0,65.0,1960.0,u,,,,,
680000.0,3,Reservoir,3073.0,1.0,3.0,4.0,527.0,146.0,1965.0,h,,,,,
530000.0,2,Reservoir,3073.0,1.0,2.0,1.0,0.0,106.0,2007.0,t,,,,,
786000.0,4,Reservoir,3073.0,3.0,4.0,1.0,595.0,174.0,2013.0,h,,,,,
390000.0,2,Reservoir,3073.0,1.0,2.0,1.0,122.0,74.0,1980.0,u,,,,,
650000.0,3,Reservoir,3073.0,1.0,3.0,2.0,468.0,92.0,1960.0,h,,,,,
540000.0,3,Reservoir,3073.0,1.0,3.0,2.0,496.0,,,h,,,,,
685000.0,3,Reservoir,3073.0,1.0,3.0,1.0,497.0,,,h,,,,,
800000.0,3,Reservoir,3073.0,2.0,3.0,3.0,574.0,159.0,1955.0,h,,,,,
830000.0,3,Reservoir,3073.0,1.0,3.0,2.0,671.0,,,h,,,,,
330000.0,2,Reservoir,3073.0,1.0,2.0,1.0,90.0,64.0,1970.0,u,,,,,
539000.0,3,Reservoir,3073.0,1.0,3.0,1.0,474.0,114.0,1960.0,h,,,,,
622500.0,3,Reservoir,3073.0,1.0,3.0,1.0,456.0,94.0,1960.0,h,,,,,
767500.0,4,Reservoir,3073.0,2.0,3.0,2.0,834.0,129.0,2017.0,h,,,,,
780000.0,3,Reservoir,3073.0,1.0,3.0,2.0,464.0,125.0,1920.0,h,,,,,
668000.0,3,Reservoir,3073.0,2.0,3.0,1.0,618.0,149.0,1965.0,h,,,,,
1215000.0,4,Reservoir,3073.0,2.0,4.0,4.0,748.0,,,h,,,,,
1120000.0,3,Reservoir,3073.0,1.0,3.0,2.0,744.0,,,h,,,,,
470000.0,3,Reservoir,3073.0,1.0,3.0,2.0,159.0,97.0,1970.0,u,,,,,
800000.0,3,Reservoir,3073.0,1.0,3.0,1.0,858.0,,,h,,,,,
1700000.0,2,Reservoir,3073.0,1.0,2.0,6.0,1041.0,,,h,,,,,
655000.0,3,Reservoir,3073.0,2.0,3.0,2.0,456.0,137.0,1970.0,h,,,,,
885000.0,3,Reservoir,3073.0,1.0,3.0,2.0,518.0,,,h,,,,,
510000.0,2,Reservoir,3073.0,1.0,2.0,2.0,268.0,,,h,,,,,
440000.0,2,Reservoir,3073.0,1.0,2.0,1.0,183.0,93.0,1980.0,u,,,,,
703000.0,3,Reservoir,3073.0,2.0,3.0,1.0,597.0,120.0,1960.0,h,,,,,
424000.0,2,Reservoir,3073.0,1.0,2.0,1.0,141.0,81.0,1980.0,u,,,,,
750000.0,4,Reservoir,3073.0,1.0,4.0,2.0,747.0,,,h,,,,,
613000.0,3,Reservoir,3073.0,1.0,3.0,2.0,745.0,149.0,1985.0,h,,,,,
779000.0,3,Reservoir,3073.0,1.0,3.0,2.0,945.0,,,h,,,,,
425000.0,2,Reservoir,3073.0,1.0,2.0,1.0,145.0,100.0,,t,,,,,
791000.0,5,Reservoir,3073.0,3.0,4.0,1.0,961.0,,,h,,,,,
475000.0,3,Reservoir,3073.0,1.0,3.0,1.0,535.0,133.0,1970.0,h,,,,,
950000.0,3,Reservoir,3073.0,2.0,3.0,2.0,565.0,120.0,1920.0,h,,,,,
352000.0,2,Reservoir,3073.0,1.0,2.0,1.0,0.0,,1970.0,u,,,,,
730000.0,4,Reservoir,3073.0,1.0,4.0,2.0,770.0,152.0,1970.0,h,,,,,
791000.0,2,Reservoir,3073.0,1.0,2.0,3.0,720.0,,,h,,,,,
905000.0,3,Reservoir,3073.0,1.0,3.0,2.0,950.0,121.0,1960.0,h,,,,,
480000.0,2,Reservoir,3073.0,2.0,2.0,1.0,145.0,145.0,2010.0,u,,,,,
767000.0,3,Reservoir,3073.0,1.0,3.0,2.0,561.0,96.0,1950.0,h,,,,,
871000.0,3,Reservoir,3073.0,1.0,3.0,3.0,614.0,,,h,,,,,
450000.0,3,Reservoir,3073.0,1.0,3.0,2.0,179.0,108.0,2002.0,u,,,,,
921500.0,3,Reservoir,3073.0,2.0,3.0,1.0,527.0,177.0,1950.0,h,,,,,
490000.0,2,Reservoir,3073.0,1.0,3.0,1.0,126.0,91.0,2013.0,t,,,,,
787000.0,3,Reservoir,3073.0,1.0,3.0,1.0,563.0,118.0,1940.0,h,,,,,
300000.0,2,Reservoir,3073.0,1.0,2.0,1.0,0.0,55.0,2014.0,u,,,,,
335000.0,2,Reservoir,3073.0,1.0,2.0,1.0,0.0,54.0,2012.0,u,,,,,
670500.0,3,Reservoir,3073.0,1.0,3.0,2.0,654.0,,,h,,,,,
1050000.0,5,Reservoir,3073.0,2.0,5.0,1.0,578.0,,,h,,,,,
475000.0,3,Reservoir,3073.0,1.0,3.0,2.0,521.0,100.0,2010.0,u,,,,,
440000.0,2,Reservoir,3073.0,1.0,2.0,1.0,153.0,87.0,2007.0,u,,,,,
851500.0,3,Reservoir,3073.0,1.0,3.0,1.0,0.0,,1930.0,h,,,,,
623500.0,2,Reservoir,3073.0,1.0,2.0,0.0,452.0,,,h,,,,,
830000.0,4,Reservoir,3073.0,1.0,4.0,4.0,791.0,,,h,,,,,
572000.0,3,Reservoir,3073.0,1.0,3.0,2.0,41400.0,,,h,,,,,
600000.0,3,Reservoir,3073.0,2.0,3.0,2.0,0.0,,,h,,,,,
450000.0,3,Reservoir,3073.0,2.0,2.0,2.0,185.0,,,h,,,,,
525000.0,2,Reservoir,3073.0,1.0,3.0,2.0,284.0,,2014.0,u,,,,,
692500.0,3,Reservoir,3073.0,2.0,3.0,2.0,803.0,,,h,,,,,
790000.0,4,Reservoir,3073.0,2.0,4.0,2.0,1090.0,,,h,,,,,
785000.0,3,Reservoir,3073.0,1.0,3.0,1.0,719.0,,,h,,,,,
840000.0,2,Reservoir,3073.0,1.0,2.0,1.0,714.0,,,h,,,,,
925000.0,5,Reservoir,3073.0,3.0,5.0,4.0,922.0,,,h,,,,,
700000.0,3,Reservoir,3073.0,1.0,3.0,1.0,621.0,,1950.0,h,,,,,
801000.0,4,Reservoir,3073.0,1.0,3.0,2.0,771.0,,1965.0,h,,,,,
216000.0,1,Reservoir,3073.0,1.0,2.0,1.0,0.0,45.0,1970.0,u,,,,,
220000.0,1,Reservoir,3073.0,1.0,1.0,1.0,0.0,45.0,1970.0,u,,,,,
866000.0,3,Reservoir,3073.0,1.0,3.0,2.0,569.0,,,h,,,,,
340000.0,2,Reservoir,3073.0,1.0,2.0,1.0,151.0,80.0,1975.0,u,,,,,
500250.0,2,Reservoir,3073.0,1.0,2.0,1.0,425.0,,1960.0,h,,,,,
395000.0,1,Reservoir,3073.0,1.0,1.0,1.0,94.0,50.0,2014.0,h,,,,,
810000.0,3,Reservoir,3073.0,2.0,3.0,3.0,486.0,,,h,,,,,
790000.0,2,Reservoir,3073.0,1.0,2.0,1.0,585.0,97.0,1950.0,h,,,,,
465000.0,2,Reservoir,3073.0,1.0,2.0,1.0,111.0,,,u,,,,,
601000.0,3,Reservoir,3073.0,1.0,3.0,2.0,460.0,102.0,1965.0,h,,,,,
772000.0,2,Reservoir,3073.0,1.0,2.0,1.0,0.0,,,h,,,,,
968000.0,2,Reservoir,3073.0,1.0,2.0,2.0,631.0,,,h,,,,,
928000.0,3,Reservoir,3073.0,1.0,3.0,1.0,696.0,,,h,,,,,
300000.0,2,Reservoir,3073.0,1.0,2.0,1.0,87.0,62.0,1970.0,u,,,,,
420000.0,2,Reservoir,3073.0,1.0,2.0,2.0,153.0,107.0,2003.0,t,,,,,
885000.0,4,Reservoir,3073.0,2.0,4.0,3.0,936.0,262.0,1985.0,h,,,,,
240000.0,2,Reservoir,3073.0,1.0,2.0,1.0,82.0,,1970.0,u,,,,,
815000.0,3,Reservoir,3073.0,1.0,3.0,2.0,550.0,557.0,1965.0,h,,,,,
882500.0,3,Reservoir,3073.0,2.0,3.0,2.0,681.0,135.0,1940.0,h,,,,,
793000.0,3,Reservoir,3073.0,1.0,3.0,2.0,589.0,128.0,1950.0,h,,,,,
550000.0,3,Reservoir,3073.0,2.0,3.0,2.0,260.0,128.0,2006.0,h,,,,,
477000.0,2,Reservoir,3073.0,1.0,2.0,2.0,115.0,,,u,,,,,
433000.0,2,Reservoir,3073.0,1.0,2.0,1.0,236.0,72.0,2012.0,u,,,,,
672000.0,3,Reservoir,3073.0,1.0,3.0,2.0,855.0,,,u,,,,,
680000.0,2,Reservoir,3073.0,1.0,2.0,1.0,750.0,92.0,1960.0,h,,,,,
751000.0,3,Reservoir,3073.0,1.0,3.0,2.0,604.0,,1940.0,h,,,,,
851000.0,3,Reservoir,3073.0,1.0,3.0,1.0,826.0,101.0,1960.0,h,,,,,
777000.0,3,Reservoir,3073.0,1.0,3.0,2.0,480.0,,,h,,,,,
1162000.0,4,Reservoir,3073.0,3.0,4.0,4.0,695.0,,,h,,,,,
620000.0,3,Reservoir,3073.0,1.0,3.0,2.0,653.0,,,h,,,,,
1025000.0,3,Reservoir,3073.0,1.0,3.0,4.0,670.0,134.0,1935.0,h,,,,,
762500.0,3,Reservoir,3073.0,1.0,3.0,2.0,677.0,,,h,,,,,
832000.0,3,Reservoir,3073.0,1.0,3.0,2.0,496.0,,,h,,,,,
820000.0,5,Reservoir,3073.0,2.0,5.0,2.0,737.0,150.0,,h,,,,,
784000.0,3,Reservoir,3073.0,1.0,3.0,2.0,602.0,162.0,1970.0,h,,,,,
1186000.0,4,Reservoir,3073.0,1.0,4.0,2.0,895.0,188.0,1940.0,h,,,,,
665000.0,3,Reservoir,3073.0,1.0,3.0,1.0,467.0,,,h,,,,,
405000.0,2,Reservoir,3073.0,1.0,2.0,1.0,121.0,,1965.0,u,,,,,
431000.0,2,Reservoir,3073.0,1.0,2.0,1.0,139.0,,1975.0,u,,,,,
885000.0,4,Reservoir,3073.0,2.0,4.0,2.0,508.0,141.0,1950.0,h,,,,,
718500.0,3,Reservoir,3073.0,1.0,3.0,6.0,807.0,133.0,1975.0,h,,,,,
762500.0,5,Reservoir,3073.0,2.0,3.0,2.0,548.0,285.0,1990.0,h,,,,,
737000.0,3,Reservoir,3073.0,3.0,2.0,6.0,957.0,,,h,,,,,
810000.0,3,Reservoir,3073.0,2.0,3.0,2.0,279.0,,,h,,,,,
610000.0,2,Reservoir,3073.0,1.0,3.0,2.0,383.0,103.0,1970.0,h,,,,,
430000.0,2,Reservoir,3073.0,1.0,2.0,1.0,152.0,,,u,,,,,
730000.0,2,Reservoir,3073.0,1.0,2.0,2.0,637.0,,,h,,,,,
680000.0,4,Reservoir,3073.0,1.0,4.0,2.0,561.0,134.0,1960.0,h,,,,,
705000.0,3,Reservoir,3073.0,1.0,3.0,1.0,437.0,,1930.0,h,,,,,
705000.0,3,Reservoir,3073.0,1.0,3.0,3.0,513.0,,,h,,,,,
390000.0,2,Reservoir,3073.0,1.0,2.0,1.0,133.0,65.0,2012.0,u,,,,,
937000.0,2,Richmond,3121.0,1.0,2.0,1.0,125.0,103.0,1950.0,h,3121.0,162.26273885350318,628.0,1089.0681818181818,3771.90625
1260000.0,3,Richmond,3121.0,1.0,2.0,0.0,203.0,81.0,1900.0,h,3121.0,162.26273885350318,628.0,1089.0681818181818,3771.90625
1236000.0,3,Richmond,3121.0,2.0,3.0,1.0,675.0,,,t,3121.0,162.26273885350318,628.0,1089.0681818181818,3771.90625
540000.0,2,Richmond,3121.0,2.0,2.0,1.0,656.0,,,u,3121.0,162.26273885350318,628.0,1089.0681818181818,3771.90625
795250.0,2,Richmond,3121.0,1.0,2.0,2.0,0.0,85.0,1997.0,u,3121.0,162.26273885350318,628.0,1089.0681818181818,3771.90625
582000.0,2,Richmond,3121.0,1.0,2.0,1.0,0.0,75.0,2001.0,u,3121.0,162.26273885350318,628.0,1089.0681818181818,3771.90625
500000.0,1,Richmond,3121.0,1.0,1.0,1.0,0.0,,,u,3121.0,162.26273885350318,628.0,1089.0681818181818,3771.90625
1600000.0,3,Richmond,3121.0,2.0,3.0,1.0,115.0,,,h,3121.0,162.26273885350318,628.0,1089.0681818181818,3771.90625
2180000.0,3,Richmond,3121.0,2.0,3.0,2.0,345.0,,,h,3121.0,162.26273885350318,628.0,1089.0681818181818,3771.90625
370000.0,1,Richmond,3121.0,1.0,1.0,1.0,502.0,38.0,1950.0,u,3121.0,162.26273885350318,628.0,1089.0681818181818,3771.90625
935000.0,2,Richmond,3121.0,1.0,2.0,1.0,67.0,,1998.0,h,3121.0,162.26273885350318,628.0,1089.0681818181818,3771.90625
1102000.0,3,Richmond,3121.0,2.0,3.0,0.0,194.0,,,h,3121.0,162.26273885350318,628.0,1089.0681818181818,3771.90625
437500.0,1,Richmond,3121.0,1.0,1.0,1.0,778.0,,2013.0,u,3121.0,162.26273885350318,628.0,1089.0681818181818,3771.90625
421000.0,1,Richmond,3121.0,1.0,1.0,1.0,8223.0,57.0,2012.0,u,3121.0,162.26273885350318,628.0,1089.0681818181818,3771.90625
479000.0,2,Richmond,3121.0,1.0,2.0,1.0,534.0,,1970.0,u,3121.0,162.26273885350318,628.0,1089.0681818181818,3771.90625
479000.0,2,Richmond,3121.0,1.0,2.0,1.0,0.0,62.0,1970.0,u,3121.0,162.26273885350318,628.0,1089.0681818181818,3771.90625
1042500.0,2,Richmond,3121.0,1.0,2.0,1.0,80.0,,,h,3121.0,162.26273885350318,628.0,1089.0681818181818,3771.90625
655000.0,2,Richmond,3121.0,1.0,2.0,1.0,1725.0,69.0,2005.0,u,3121.0,162.26273885350318,628.0,1089.0681818181818,3771.90625
1130000.0,2,Richmond,3121.0,2.0,2.0,3.0,114.0,,,h,3121.0,162.26273885350318,628.0,1089.0681818181818,3771.90625
561000.0,2,Richmond,3121.0,1.0,2.0,1.0,2571.0,66.0,2013.0,u,3121.0,162.26273885350318,628.0,1089.0681818181818,3771.90625
635000.0,2,Richmond,3121.0,2.0,2.0,1.0,2740.0,76.0,2003.0,u,3121.0,162.26273885350318,628.0,1089.0681818181818,3771.90625
1010000.0,3,Richmond,3121.0,1.0,3.0,1.0,199.0,105.0,1900.0,h,3121.0,162.26273885350318,628.0,1089.0681818181818,3771.90625
1025000.0,2,Richmond,3121.0,1.0,2.0,1.0,169.0,92.0,1900.0,h,3121.0,162.26273885350318,628.0,1089.0681818181818,3771.90625
1102000.0,2,Richmond,3121.0,1.0,2.0,1.0,167.0,,,h,3121.0,162.26273885350318,628.0,1089.0681818181818,3771.90625
550000.0,2,Richmond,3121.0,1.0,2.0,2.0,0.0,68.0,2000.0,u,3121.0,162.26273885350318,628.0,1089.0681818181818,3771.90625
1152500.0,3,Richmond,3121.0,2.0,3.0,1.0,78.0,,,h,3121.0,162.26273885350318,628.0,1089.0681818181818,3771.90625
1375000.0,4,Richmond,3121.0,2.0,4.0,2.0,58.0,158.0,2007.0,h,3121.0,162.26273885350318,628.0,1089.0681818181818,3771.90625
1422000.0,3,Richmond,3121.0,1.0,3.0,0.0,339.0,,,h,3121.0,162.26273885350318,628.0,1089.0681818181818,3771.90625
1506000.0,2,Richmond,3121.0,2.0,2.0,1.0,220.0,131.0,1920.0,h,3121.0,162.26273885350318,628.0,1089.0681818181818,3771.90625
1350000.0,3,Richmond,3121.0,1.0,3.0,2.0,332.0,116.0,1940.0,h,3121.0,162.26273885350318,628.0,1089.0681818181818,3771.90625
1090000.0,3,Richmond,3121.0,1.0,3.0,3.0,283.0,,,h,3121.0,162.26273885350318,628.0,1089.0681818181818,3771.90625
405000.0,1,Richmond,3121.0,1.0,1.0,1.0,7455.0,53.0,2005.0,u,3121.0,162.26273885350318,628.0,1089.0681818181818,3771.90625
327000.0,1,Richmond,3121.0,1.0,1.0,1.0,0.0,43.0,2012.0,u,3121.0,162.26273885350318,628.0,1089.0681818181818,3771.90625
1474000.0,3,Richmond,3121.0,1.0,3.0,0.0,238.0,94.0,1900.0,h,3121.0,162.26273885350318,628.0,1089.0681818181818,3771.90625
1555000.0,3,Richmond,3121.0,1.0,3.0,0.0,250.0,115.0,1900.0,h,3121.0,162.26273885350318,628.0,1089.0681818181818,3771.90625
500000.0,1,Richmond,3121.0,1.0,1.0,1.0,0.0,52.0,2013.0,u,3121.0,162.26273885350318,628.0,1089.0681818181818,3771.90625
815000.0,2,Richmond,3121.0,2.0,2.0,2.0,0.0,,,u,3121.0,162.26273885350318,628.0,1089.0681818181818,3771.90625
345000.0,1,Richmond,3121.0,1.0,1.0,0.0,0.0,,1970.0,u,3121.0,162.26273885350318,628.0,1089.0681818181818,3771.90625
345000.0,1,Richmond,3121.0,1.0,1.0,1.0,8223.0,45.0,2012.0,u,3121.0,162.26273885350318,628.0,1089.0681818181818,3771.90625
1275000.0,3,Richmond,3121.0,1.0,3.0,2.0,204.0,128.0,1900.0,h,3121.0,162.26273885350318,628.0,1089.0681818181818,3771.90625
1150000.0,3,Richmond,3121.0,1.0,3.0,0.0,176.0,92.0,1900.0,h,3121.0,162.26273885350318,628.0,1089.0681818181818,3771.90625
950000.0,4,Richmond,3121.0,1.0,4.0,0.0,254.0,124.0,1890.0,h,3121.0,162.26273885350318,628.0,1089.0681818181818,3771.90625
270000.0,2,Richmond,3121.0,1.0,2.0,1.0,0.0,60.0,2004.0,h,3121.0,162.26273885350318,628.0,1089.0681818181818,3771.90625
439000.0,1,Richmond,3121.0,1.0,1.0,1.0,3516.0,56.0,2011.0,u,3121.0,162.26273885350318,628.0,1089.0681818181818,3771.90625
695000.0,2,Richmond,3121.0,1.0,2.0,2.0,0.0,68.0,1997.0,u,3121.0,162.26273885350318,628.0,1089.0681818181818,3771.90625
512000.0,2,Richmond,3121.0,1.0,2.0,1.0,0.0,61.0,1970.0,u,3121.0,162.26273885350318,628.0,1089.0681818181818,3771.90625
855000.0,2,Richmond,3121.0,1.0,2.0,1.0,92.0,115.0,1970.0,t,3121.0,162.26273885350318,628.0,1089.0681818181818,3771.90625
1040000.0,2,Richmond,3121.0,2.0,3.0,2.0,0.0,95.0,2013.0,u,3121.0,162.26273885350318,628.0,1089.0681818181818,3771.90625
342000.0,1,Richmond,3121.0,1.0,1.0,1.0,0.0,1.0,1970.0,u,3121.0,162.26273885350318,628.0,1089.0681818181818,3771.90625
681000.0,1,Richmond,3121.0,1.0,1.0,1.0,0.0,50.0,2004.0,u,3121.0,162.26273885350318,628.0,1089.0681818181818,3771.90625
900000.0,2,Richmond,3121.0,1.0,2.0,0.0,95.0,63.0,1900.0,h,3121.0,162.26273885350318,628.0,1089.0681818181818,3771.90625
1250000.0,3,Richmond,3121.0,2.0,3.0,1.0,120.0,126.0,2010.0,h,3121.0,162.26273885350318,628.0,1089.0681818181818,3771.90625
